ProductKey,OrderDateKey,CustomerKey,CurrencyKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight
486,20130626,22266,100,1,159.0,159.0,0.0,0.0,59.466,59.466,159.0,12.72,3.975
606,20130626,23145,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
214,20130626,23145,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
584,20130626,22255,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
222,20130626,22255,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
467,20130626,22255,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
390,20130626,20828,100,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
222,20130626,20828,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
382,20130626,24030,98,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
228,20130626,24030,98,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
386,20130626,20808,100,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
214,20130626,20808,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
604,20130626,26869,98,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20130626,26869,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20130626,26869,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
606,20130626,22426,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
477,20130626,22426,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
479,20130626,22426,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
575,20130626,29478,98,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
479,20130626,29478,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20130626,29478,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
363,20130627,12853,98,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
478,20130627,12853,98,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
355,20130627,13591,98,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
477,20130627,13591,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
478,20130627,13591,98,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
357,20130627,13580,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
214,20130627,13580,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
535,20130627,13026,6,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
528,20130627,13026,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
485,20130627,13026,6,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
491,20130627,13026,6,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
536,20130627,17244,6,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
480,20130627,17244,6,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
485,20130627,18742,6,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
485,20130627,19085,6,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
491,20130627,19085,6,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
537,20130627,21405,6,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
528,20130627,21405,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
214,20130627,21405,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
477,20130627,23128,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
222,20130627,23128,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
477,20130627,22915,6,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
482,20130627,22915,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
476,20130627,13615,6,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
225,20130627,13615,6,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
529,20130627,25912,6,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
214,20130627,25912,6,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
465,20130627,25912,6,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
529,20130627,13623,6,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
378,20130627,27952,100,1,2443.35,2443.35,0.0,0.0,1554.9479,1554.9479,2443.35,195.468,61.0838
529,20130627,27952,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
540,20130627,27952,100,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
587,20130627,15662,98,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
472,20130627,15662,98,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875
485,20130627,15662,98,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
363,20130627,14939,100,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
528,20130627,14939,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
537,20130627,14939,100,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
222,20130627,14939,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
480,20130627,28095,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
529,20130627,28867,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
539,20130627,28867,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
217,20130627,28867,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
529,20130627,11530,19,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
480,20130627,11530,19,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
530,20130627,29020,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
225,20130627,29020,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
540,20130627,24968,100,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
529,20130627,24968,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
484,20130627,24968,100,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
540,20130627,19640,19,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
483,20130627,19640,19,1,120.0,120.0,0.0,0.0,44.88,44.88,120.0,9.6,3.0
540,20130627,19217,19,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
536,20130627,23594,100,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
478,20130627,13920,19,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
477,20130627,13920,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
473,20130627,13920,19,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875
475,20130627,15748,19,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
234,20130627,15748,19,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
477,20130627,18666,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
491,20130627,18666,100,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
477,20130627,16990,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
487,20130627,16990,100,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748
528,20130627,16082,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
217,20130627,16082,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
528,20130627,18315,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
480,20130627,18315,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
528,20130627,15853,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
487,20130627,15853,100,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748
477,20130627,24805,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
528,20130627,14762,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
474,20130627,13672,100,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
237,20130627,13672,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
528,20130627,17776,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
535,20130627,17776,98,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
222,20130627,17776,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
539,20130627,16281,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
529,20130627,16281,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
217,20130627,16281,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
535,20130627,17804,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
528,20130627,17804,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
225,20130627,17804,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
214,20130627,17804,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
528,20130627,15696,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
537,20130627,15696,100,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
486,20130627,15696,100,1,159.0,159.0,0.0,0.0,59.466,59.466,159.0,12.72,3.975
477,20130627,21661,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
491,20130627,21661,100,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
535,20130627,15445,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
528,20130627,15445,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
214,20130627,15445,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
528,20130627,19449,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
536,20130627,19449,100,1,29.99,29.99,0.0,0.0,11.2163,11.2163,29.99,2.3992,0.7498
480,20130627,19449,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
484,20130627,19449,100,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
529,20130627,24875,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
538,20130627,24875,100,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373
480,20130627,24875,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
528,20130627,11024,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
537,20130627,11024,100,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
480,20130627,11024,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
537,20130627,15172,19,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
480,20130627,15172,19,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
484,20130627,15172,19,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
528,20130627,11887,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
537,20130627,11887,100,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
214,20130627,11887,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
485,20130627,16840,19,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
217,20130627,16840,19,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
479,20130627,11419,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20130627,11419,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
222,20130627,11419,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
225,20130627,12592,98,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
217,20130627,12269,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
225,20130627,12269,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
374,20130627,20472,100,1,2443.35,2443.35,0.0,0.0,1554.9479,1554.9479,2443.35,195.468,61.0838
529,20130627,20472,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
540,20130627,20472,100,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
480,20130627,20472,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
583,20130627,17163,100,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
529,20130627,17163,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
539,20130627,17163,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
480,20130627,17163,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
600,20130627,16021,19,1,539.99,539.99,0.0,0.0,294.5797,294.5797,539.99,43.1992,13.4998
589,20130627,14398,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
214,20130627,14398,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
587,20130627,14415,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
588,20130627,14365,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
222,20130627,14365,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
589,20130627,14366,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
484,20130627,14366,100,1,7.95,7.95,0.0,0.0,2.9733,2.9733,7.95,0.636,0.1988
483,20130627,14366,100,1,120.0,120.0,0.0,0.0,44.88,44.88,120.0,9.6,3.0
599,20130627,15892,100,1,539.99,539.99,0.0,0.0,294.5797,294.5797,539.99,43.1992,13.4998
478,20130627,15892,100,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
472,20130627,15892,100,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875
477,20130627,15892,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
361,20130627,14605,19,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
485,20130627,14605,19,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
361,20130627,13477,100,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
214,20130627,13477,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
357,20130627,11933,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
537,20130627,11933,100,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
355,20130627,15363,19,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
477,20130627,15363,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
478,20130627,15363,19,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
361,20130627,14120,100,1,2294.99,2294.99,0.0,0.0,1251.9813,1251.9813,2294.99,183.5992,57.3748
485,20130627,14120,100,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
214,20130627,14120,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
465,20130627,14120,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
357,20130627,14240,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
537,20130627,14240,100,1,35.0,35.0,0.0,0.0,13.09,13.09,35.0,2.8,0.875
528,20130627,14240,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
481,20130627,14240,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
485,20130627,14240,100,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
578,20130627,25586,100,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713
225,20130627,25586,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
605,20130627,22225,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
473,20130627,22225,100,1,63.5,63.5,0.0,0.0,23.749,23.749,63.5,5.08,1.5875
604,20130627,21620,19,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20130627,21620,19,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
605,20130627,22249,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
584,20130627,22250,100,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20130627,22250,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
382,20130627,20196,100,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
382,20130627,27181,100,1,1120.49,1120.49,0.0,0.0,713.0798,713.0798,1120.49,89.6392,28.0123
217,20130627,27181,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
604,20130627,26895,98,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
479,20130627,26895,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20130627,26895,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
605,20130627,26910,98,1,539.99,539.99,0.0,0.0,343.6496,343.6496,539.99,43.1992,13.4998
477,20130627,26910,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
479,20130627,26910,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
214,20130627,26910,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
575,20130627,16824,100,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
479,20130627,16824,100,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
564,20130627,13575,100,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
530,20130627,13575,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
541,20130627,13575,100,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248
480,20130627,13575,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
563,20130627,29407,98,1,2384.07,2384.07,0.0,0.0,1481.9379,1481.9379,2384.07,190.7256,59.6018
477,20130627,29407,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
479,20130627,29407,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
488,20130627,29407,98,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
579,20130627,27876,6,1,1214.85,1214.85,0.0,0.0,755.1508,755.1508,1214.85,97.188,30.3713
585,20130627,28487,6,1,742.35,742.35,0.0,0.0,461.4448,461.4448,742.35,59.388,18.5588
491,20130627,28487,6,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
225,20130627,28487,6,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
588,20130628,17069,6,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
476,20130628,17069,6,1,69.99,69.99,0.0,0.0,26.1763,26.1763,69.99,5.5992,1.7498
482,20130628,17069,6,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
357,20130628,14427,98,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
478,20130628,14427,98,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
477,20130628,14427,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
487,20130628,14427,98,1,54.99,54.99,0.0,0.0,20.5663,20.5663,54.99,4.3992,1.3748
214,20130628,14427,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
234,20130628,14427,98,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
355,20130628,14181,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
353,20130628,11606,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
478,20130628,11606,100,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
477,20130628,11606,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
225,20130628,11606,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
357,20130628,14931,100,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
477,20130628,14931,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
478,20130628,14931,100,1,9.99,9.99,0.0,0.0,3.7363,3.7363,9.99,0.7992,0.2498
217,20130628,14931,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
225,20130628,14931,100,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
357,20130628,12745,98,1,2319.99,2319.99,0.0,0.0,1265.6195,1265.6195,2319.99,185.5992,57.9998
485,20130628,12745,98,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
217,20130628,12745,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
538,20130628,19591,6,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373
485,20130628,16480,6,1,21.98,21.98,0.0,0.0,8.2205,8.2205,21.98,1.7584,0.5495
489,20130628,16480,6,1,53.99,53.99,0.0,0.0,41.5723,41.5723,53.99,4.3192,1.3498
582,20130628,17752,100,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
539,20130628,17752,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
237,20130628,17752,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
583,20130628,17773,100,1,1700.99,1700.99,0.0,0.0,1082.51,1082.51,1700.99,136.0792,42.5248
231,20130628,17773,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
597,20130628,18627,98,1,539.99,539.99,0.0,0.0,294.5797,294.5797,539.99,43.1992,13.4998
225,20130628,18627,98,1,8.99,8.99,0.0,0.0,6.9223,6.9223,8.99,0.7192,0.2248
222,20130628,18627,98,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
378,20130628,20717,98,1,2443.35,2443.35,0.0,0.0,1554.9479,1554.9479,2443.35,195.468,61.0838
479,20130628,20717,98,1,8.99,8.99,0.0,0.0,3.3623,3.3623,8.99,0.7192,0.2248
477,20130628,20717,98,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
589,20130628,13811,100,1,769.49,769.49,0.0,0.0,419.7784,419.7784,769.49,61.5592,19.2373
237,20130628,13811,100,1,49.99,49.99,0.0,0.0,38.4923,38.4923,49.99,3.9992,1.2498
530,20130628,28151,100,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
529,20130628,27563,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
538,20130628,27563,100,1,21.49,21.49,0.0,0.0,8.0373,8.0373,21.49,1.7192,0.5373
222,20130628,27563,100,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
465,20130628,27563,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
535,20130628,26064,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
463,20130628,26064,100,1,24.49,24.49,0.0,0.0,9.1593,9.1593,24.49,1.9592,0.6123
540,20130628,24938,100,1,32.6,32.6,0.0,0.0,12.1924,12.1924,32.6,2.608,0.815
529,20130628,24938,100,1,3.99,3.99,0.0,0.0,1.4923,1.4923,3.99,0.3192,0.0998
480,20130628,24938,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
541,20130628,12530,19,1,28.99,28.99,0.0,0.0,10.8423,10.8423,28.99,2.3192,0.7248
530,20130628,12530,19,1,4.99,4.99,0.0,0.0,1.8663,1.8663,4.99,0.3992,0.1248
214,20130628,12530,19,1,34.99,34.99,0.0,0.0,13.0863,13.0863,34.99,2.7992,0.8748
535,20130628,24751,100,1,24.99,24.99,0.0,0.0,9.3463,9.3463,24.99,1.9992,0.6248
480,20130628,24751,100,1,2.29,2.29,0.0,0.0,0.8565,0.8565,2.29,0.1832,0.0573
